VOTACIO,ELECCIO,ANY_VOTACIO,DISTRICTE,CODI_BARRI,NOM_BARRI,PARTIT,NOM_PARTIT,VOTS
M,Eleccions Municipals                    ,2007,4,32,ROC BLANC                               ,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA - PROGÉS MUN.,706
M,Eleccions Municipals                    ,2007,4,32,ROC BLANC                               ,RC             ,PARTIT REPUBLICÀ CATALÀ                           ,6
M,Eleccions Municipals                    ,2007,4,43,CAN PALET DE VISTA ALEGRE               ,C S            ,CIUTADANS - PARTIDO DE LA CIUDADANIA              ,37
M,Eleccions Municipals                    ,2007,4,43,CAN PALET DE VISTA ALEGRE               ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,49
M,Eleccions Municipals                    ,2007,4,43,CAN PALET DE VISTA ALEGRE               ,CUP - CAV      ,CANDIDATURA D UNITAT POPULAR - CAV                ,3
M,Eleccions Municipals                    ,2007,4,43,CAN PALET DE VISTA ALEGRE               ,ESQUERRA-AM    ,ESQUERRA REPUBLICANA DE CATALUNYA - ACORD MUN.    ,25
M,Eleccions Municipals                    ,2007,4,43,CAN PALET DE VISTA ALEGRE               ,ICV-EUIA-EPM   ,INICIATIVA PER CATALUNYA VERDS - EUiA-EPM         ,42
M,Eleccions Municipals                    ,2007,4,43,CAN PALET DE VISTA ALEGRE               ,PFIV           ,FAMÍLIA I VIDA                                    ,2
M,Eleccions Municipals                    ,2007,4,43,CAN PALET DE VISTA ALEGRE               ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,74
M,Eleccions Municipals                    ,2007,4,43,CAN PALET DE VISTA ALEGRE               ,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA - PROGÉS MUN.,213
M,Eleccions Municipals                    ,2007,4,43,CAN PALET DE VISTA ALEGRE               ,RC             ,PARTIT REPUBLICÀ CATALÀ                           ,0
M,Eleccions Municipals                    ,2007,5,20,SANT PERE                               ,C S            ,CIUTADANS - PARTIDO DE LA CIUDADANIA              ,162
M,Eleccions Municipals                    ,2007,5,20,SANT PERE                               ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,1159
M,Eleccions Municipals                    ,2007,5,20,SANT PERE                               ,CUP - CAV      ,CANDIDATURA D UNITAT POPULAR - CAV                ,70
M,Eleccions Municipals                    ,2007,5,20,SANT PERE                               ,ESQUERRA-AM    ,ESQUERRA REPUBLICANA DE CATALUNYA - ACORD MUN.    ,496
M,Eleccions Municipals                    ,2007,5,20,SANT PERE                               ,ICV-EUIA-EPM   ,INICIATIVA PER CATALUNYA VERDS - EUiA-EPM         ,458
M,Eleccions Municipals                    ,2007,5,20,SANT PERE                               ,PFIV           ,FAMÍLIA I VIDA                                    ,16
M,Eleccions Municipals                    ,2007,5,20,SANT PERE                               ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,311
M,Eleccions Municipals                    ,2007,5,20,SANT PERE                               ,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA - PROGÉS MUN.,1672
M,Eleccions Municipals                    ,2007,5,20,SANT PERE                               ,RC             ,PARTIT REPUBLICÀ CATALÀ                           ,20
M,Eleccions Municipals                    ,2007,5,22,PLA DEL BON AIRE                        ,C S            ,CIUTADANS - PARTIDO DE LA CIUDADANIA              ,43
M,Eleccions Municipals                    ,2007,5,22,PLA DEL BON AIRE                        ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,110
M,Eleccions Municipals                    ,2007,5,22,PLA DEL BON AIRE                        ,CUP - CAV      ,CANDIDATURA D UNITAT POPULAR - CAV                ,9
M,Eleccions Municipals                    ,2007,5,22,PLA DEL BON AIRE                        ,ESQUERRA-AM    ,ESQUERRA REPUBLICANA DE CATALUNYA - ACORD MUN.    ,17
M,Eleccions Municipals                    ,2007,5,22,PLA DEL BON AIRE                        ,ICV-EUIA-EPM   ,INICIATIVA PER CATALUNYA VERDS - EUiA-EPM         ,81
M,Eleccions Municipals                    ,2007,5,22,PLA DEL BON AIRE                        ,PFIV           ,FAMÍLIA I VIDA                                    ,2
M,Eleccions Municipals                    ,2007,5,22,PLA DEL BON AIRE                        ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,142
M,Eleccions Municipals                    ,2007,5,22,PLA DEL BON AIRE                        ,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA - PROGÉS MUN.,553
M,Eleccions Municipals                    ,2007,5,22,PLA DEL BON AIRE                        ,RC             ,PARTIT REPUBLICÀ CATALÀ                           ,3
M,Eleccions Municipals                    ,2007,5,23,CAN ROCA                                ,C S            ,CIUTADANS - PARTIDO DE LA CIUDADANIA              ,59
M,Eleccions Municipals                    ,2007,5,23,CAN ROCA                                ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,120
M,Eleccions Municipals                    ,2007,5,23,CAN ROCA                                ,CUP - CAV      ,CANDIDATURA D UNITAT POPULAR - CAV                ,8
M,Eleccions Municipals                    ,2007,5,23,CAN ROCA                                ,ESQUERRA-AM    ,ESQUERRA REPUBLICANA DE CATALUNYA - ACORD MUN.    ,58
M,Eleccions Municipals                    ,2007,5,23,CAN ROCA                                ,ICV-EUIA-EPM   ,INICIATIVA PER CATALUNYA VERDS - EUiA-EPM         ,110
M,Eleccions Municipals                    ,2007,5,23,CAN ROCA                                ,PFIV           ,FAMÍLIA I VIDA                                    ,5
M,Eleccions Municipals                    ,2007,5,23,CAN ROCA                                ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,67
M,Eleccions Municipals                    ,2007,5,23,CAN ROCA                                ,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA - PROGÉS MUN.,394
M,Eleccions Municipals                    ,2007,5,23,CAN ROCA                                ,RC             ,PARTIT REPUBLICÀ CATALÀ                           ,3
M,Eleccions Municipals                    ,2007,5,24,POBLE NOU - ZONA ESPORTIVA              ,C S            ,CIUTADANS - PARTIDO DE LA CIUDADANIA              ,151
M,Eleccions Municipals                    ,2007,5,24,POBLE NOU - ZONA ESPORTIVA              ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,514
M,Eleccions Municipals                    ,2007,5,24,POBLE NOU - ZONA ESPORTIVA              ,CUP - CAV      ,CANDIDATURA D UNITAT POPULAR - CAV                ,35
M,Eleccions Municipals                    ,2007,5,24,POBLE NOU - ZONA ESPORTIVA              ,ESQUERRA-AM    ,ESQUERRA REPUBLICANA DE CATALUNYA - ACORD MUN.    ,234
M,Eleccions Municipals                    ,2007,5,24,POBLE NOU - ZONA ESPORTIVA              ,ICV-EUIA-EPM   ,INICIATIVA PER CATALUNYA VERDS - EUiA-EPM         ,394
M,Eleccions Municipals                    ,2007,5,24,POBLE NOU - ZONA ESPORTIVA              ,PFIV           ,FAMÍLIA I VIDA                                    ,18
M,Eleccions Municipals                    ,2007,5,24,POBLE NOU - ZONA ESPORTIVA              ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,374
M,Eleccions Municipals                    ,2007,5,24,POBLE NOU - ZONA ESPORTIVA              ,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA - PROGÉS MUN.,1728
M,Eleccions Municipals                    ,2007,5,24,POBLE NOU - ZONA ESPORTIVA              ,RC             ,PARTIT REPUBLICÀ CATALÀ                           ,7
M,Eleccions Municipals                    ,2007,5,25,PERE PARRES                             ,C S            ,CIUTADANS - PARTIDO DE LA CIUDADANIA              ,72
M,Eleccions Municipals                    ,2007,5,25,PERE PARRES                             ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,492
M,Eleccions Municipals                    ,2007,5,25,PERE PARRES                             ,CUP - CAV      ,CANDIDATURA D UNITAT POPULAR - CAV                ,24
M,Eleccions Municipals                    ,2007,5,25,PERE PARRES                             ,ESQUERRA-AM    ,ESQUERRA REPUBLICANA DE CATALUNYA - ACORD MUN.    ,210
M,Eleccions Municipals                    ,2007,5,25,PERE PARRES                             ,ICV-EUIA-EPM   ,INICIATIVA PER CATALUNYA VERDS - EUiA-EPM         ,265
M,Eleccions Municipals                    ,2007,5,25,PERE PARRES                             ,PFIV           ,FAMÍLIA I VIDA                                    ,12
M,Eleccions Municipals                    ,2007,5,25,PERE PARRES                             ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,273
M,Eleccions Municipals                    ,2007,5,25,PERE PARRES                             ,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA - PROGÉS MUN.,960
M,Eleccions Municipals                    ,2007,5,25,PERE PARRES                             ,RC             ,PARTIT REPUBLICÀ CATALÀ                           ,10
M,Eleccions Municipals                    ,2007,5,26,CAN BOADA CASC ANTIC                    ,C S            ,CIUTADANS - PARTIDO DE LA CIUDADANIA              ,95
M,Eleccions Municipals                    ,2007,5,26,CAN BOADA CASC ANTIC                    ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,276
M,Eleccions Municipals                    ,2007,5,26,CAN BOADA CASC ANTIC                    ,CUP - CAV      ,CANDIDATURA D UNITAT POPULAR - CAV                ,26
M,Eleccions Municipals                    ,2007,5,26,CAN BOADA CASC ANTIC                    ,ESQUERRA-AM    ,ESQUERRA REPUBLICANA DE CATALUNYA - ACORD MUN.    ,111
M,Eleccions Municipals                    ,2007,5,26,CAN BOADA CASC ANTIC                    ,ICV-EUIA-EPM   ,INICIATIVA PER CATALUNYA VERDS - EUiA-EPM         ,255
M,Eleccions Municipals                    ,2007,5,26,CAN BOADA CASC ANTIC                    ,PFIV           ,FAMÍLIA I VIDA                                    ,9
M,Eleccions Municipals                    ,2007,5,26,CAN BOADA CASC ANTIC                    ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,232
M,Eleccions Municipals                    ,2007,5,26,CAN BOADA CASC ANTIC                    ,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA - PROGÉS MUN.,1078
M,Eleccions Municipals                    ,2007,5,26,CAN BOADA CASC ANTIC                    ,RC             ,PARTIT REPUBLICÀ CATALÀ                           ,4
M,Eleccions Municipals                    ,2007,5,41,CAN BOADA DEL PI                        ,C S            ,CIUTADANS - PARTIDO DE LA CIUDADANIA              ,21
M,Eleccions Municipals                    ,2007,5,41,CAN BOADA DEL PI                        ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,56
M,Eleccions Municipals                    ,2007,5,41,CAN BOADA DEL PI                        ,CUP - CAV      ,CANDIDATURA D UNITAT POPULAR - CAV                ,4
M,Eleccions Municipals                    ,2007,5,41,CAN BOADA DEL PI                        ,ESQUERRA-AM    ,ESQUERRA REPUBLICANA DE CATALUNYA - ACORD MUN.    ,30
M,Eleccions Municipals                    ,2007,5,41,CAN BOADA DEL PI                        ,ICV-EUIA-EPM   ,INICIATIVA PER CATALUNYA VERDS - EUiA-EPM         ,74
M,Eleccions Municipals                    ,2007,5,41,CAN BOADA DEL PI                        ,PFIV           ,FAMÍLIA I VIDA                                    ,7
M,Eleccions Municipals                    ,2007,5,41,CAN BOADA DEL PI                        ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,57
M,Eleccions Municipals                    ,2007,5,41,CAN BOADA DEL PI                        ,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA - PROGÉS MUN.,324
M,Eleccions Municipals                    ,2007,5,41,CAN BOADA DEL PI                        ,RC             ,PARTIT REPUBLICÀ CATALÀ                           ,3
M,Eleccions Municipals                    ,2007,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,C S            ,CIUTADANS - PARTIDO DE LA CIUDADANIA              ,183
M,Eleccions Municipals                    ,2007,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,353
M,Eleccions Municipals                    ,2007,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,CUP - CAV      ,CANDIDATURA D UNITAT POPULAR - CAV                ,29
M,Eleccions Municipals                    ,2007,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,ESQUERRA-AM    ,ESQUERRA REPUBLICANA DE CATALUNYA - ACORD MUN.    ,114
M,Eleccions Municipals                    ,2007,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,ICV-EUIA-EPM   ,INICIATIVA PER CATALUNYA VERDS - EUiA-EPM         ,429
M,Eleccions Municipals                    ,2007,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,PFIV           ,FAMÍLIA I VIDA                                    ,17
M,Eleccions Municipals                    ,2007,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,401
M,Eleccions Municipals                    ,2007,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA - PROGÉS MUN.,1907
M,Eleccions Municipals                    ,2007,6,10,LES ARENES - LA GRIPIA - CAN MONTLLOR   ,RC             ,PARTIT REPUBLICÀ CATALÀ                           ,12
M,Eleccions Municipals                    ,2007,6,11,SANT LLORENC                            ,C S            ,CIUTADANS - PARTIDO DE LA CIUDADANIA              ,51
M,Eleccions Municipals                    ,2007,6,11,SANT LLORENC                            ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,159
M,Eleccions Municipals                    ,2007,6,11,SANT LLORENC                            ,CUP - CAV      ,CANDIDATURA D UNITAT POPULAR - CAV                ,8
